ID	PERCEPTUAL PROCESSES	SEEING	HEARING	FEELING	
4980	0.0000	0.0000	0.0000	0.0000	
5020	0.0000	0.0000	0.0000	0.0000	
5150	0.0000	0.0000	0.0000	0.0000	
12851	2.1277	0.0000	2.1277	0.0000	
5620	0.0000	0.0000	0.0000	0.0000	
12961	0.2525	0.2525	0.0000	0.0000	
13581	2.4390	0.0000	0.0000	2.4390	
5730	3.4483	0.0000	0.0000	3.4483	
5860	0.0000	0.0000	0.0000	0.0000	
13821	0.0000	0.0000	0.0000	0.0000	
6380	0.0000	0.0000	0.0000	0.0000	
6400	2.2222	0.0000	2.2222	0.0000	
6410	1.4599	0.7299	0.0000	0.7299	
14241	0.0000	0.0000	0.0000	0.0000	
15311	3.1250	3.1250	0.0000	0.0000	
15331	0.0000	0.0000	0.0000	0.0000	
21061	0.0000	0.0000	0.0000	0.0000	
9781	1.8519	1.8519	0.0000	0.0000	
9851	0.0000	0.0000	0.0000	0.0000	
9861	1.1628	0.0000	0.0000	1.1628	
3630	0.0000	0.0000	0.0000	0.0000	
10081	0.0000	0.0000	0.0000	0.0000	
15211	0.9524	0.0000	0.0000	0.9524	
15301	0.8065	0.0000	0.0000	0.8065	
15411	1.1236	0.0000	0.0000	1.1236	
6360	0.0000	0.0000	0.0000	0.0000	
15591	2.8846	0.0000	0.0000	2.8846	
16871	2.9940	1.1976	0.5988	1.1976	
7090	2.1505	2.1505	0.0000	0.0000	
7100	0.0000	0.0000	0.0000	0.0000	
16921	1.9417	1.9417	0.0000	0.0000	
21071	0.0000	0.0000	0.0000	0.0000	
19591	0.0000	0.0000	0.0000	0.0000	
19651	0.0000	0.0000	0.0000	0.0000	
19721	0.0000	0.0000	0.0000	0.0000	
19811	0.0000	0.0000	0.0000	0.0000	
20011	0.0000	0.0000	0.0000	0.0000	
581	0.0000	0.0000	0.0000	0.0000	
661	0.0000	0.0000	0.0000	0.0000	
2741	0.0000	0.0000	0.0000	0.0000	
6801	1.0000	1.0000	0.0000	0.0000	
12311	4.2105	1.7544	0.3509	2.1053	
12591	0.0000	0.0000	0.0000	0.0000	
13111	2.3256	2.3256	0.0000	0.0000	
5350	1.6760	0.5587	1.1173	0.0000	
5360	0.0000	0.0000	0.0000	0.0000	
7810	0.0000	0.0000	0.0000	0.0000	
13151	0.0000	0.0000	0.0000	0.0000	
5340	0.0000	0.0000	0.0000	0.0000	
17611	2.6667	0.0000	1.3333	1.3333	
17711	0.0000	0.0000	0.0000	0.0000	
17751	0.4762	0.0000	0.0000	0.4762	
7640	0.0000	0.0000	0.0000	0.0000	
7650	0.0000	0.0000	0.0000	0.0000	
17941	1.4563	0.9709	0.4854	0.0000	
17991	4.1237	3.0928	1.0309	0.0000	
7660	5.7692	5.7692	0.0000	0.0000	
20611	2.1277	0.6079	0.9119	0.6079	
7700	0.9852	0.2463	0.7389	0.0000	
7710	0.0000	0.0000	0.0000	0.0000	
20631	0.0000	0.0000	0.0000	0.0000	
20701	2.2222	0.0000	2.2222	0.0000	
3601	4.9180	0.0000	4.9180	0.0000	
3781	2.0833	0.0000	2.0833	0.0000	
950	3.0303	1.5152	1.5152	0.0000	
6591	2.8302	0.9434	1.8868	0.0000	
2000	0.0000	0.0000	0.0000	0.0000	
6631	0.0000	0.0000	0.0000	0.0000	
9661	0.0000	0.0000	0.0000	0.0000	
9691	1.1050	1.1050	0.0000	0.0000	
3400	0.0000	0.0000	0.0000	0.0000	
3770	0.0000	0.0000	0.0000	0.0000	
3780	0.0000	0.0000	0.0000	0.0000	
9711	0.0000	0.0000	0.0000	0.0000	
10281	0.0000	0.0000	0.0000	0.0000	
10301	0.0000	0.0000	0.0000	0.0000	
10441	0.0000	0.0000	0.0000	0.0000	
15181	0.0000	0.0000	0.0000	0.0000	
15201	1.3333	0.0000	0.0000	1.3333	
6320	4.5455	0.0000	0.0000	4.5455	
6770	0.0000	0.0000	0.0000	0.0000	
7070	0.0000	0.0000	0.0000	0.0000	
16941	1.9417	1.9417	0.0000	0.0000	
17001	0.0000	0.0000	0.0000	0.0000	
17171	0.0000	0.0000	0.0000	0.0000	
6890	0.0000	0.0000	0.0000	0.0000	
6900	1.3889	0.0000	0.0000	1.3889	
6920	0.4484	0.4484	0.0000	0.0000	
17191	1.4706	0.7353	0.0000	0.7353	
17841	2.0833	0.0000	0.0000	2.0833	
18731	1.7391	1.7391	0.0000	0.0000	
19561	1.2658	1.2658	0.0000	0.0000	
19751	3.0769	3.0769	0.0000	0.0000	
551	0.0000	0.0000	0.0000	0.0000	
3041	3.9474	1.3158	2.6316	0.0000	
680	0.0000	0.0000	0.0000	0.0000	
3761	0.0000	0.0000	0.0000	0.0000	
1360	0.0000	0.0000	0.0000	0.0000	
1880	0.0000	0.0000	0.0000	0.0000	
4441	0.0000	0.0000	0.0000	0.0000	
1220	9.0909	9.0909	0.0000	0.0000	
4641	0.0000	0.0000	0.0000	0.0000	
4920	0.0000	0.0000	0.0000	0.0000	
4651	2.2222	0.0000	2.2222	0.0000	
3740	0.0000	0.0000	0.0000	0.0000	
4801	0.0000	0.0000	0.0000	0.0000	
5181	1.5385	0.0000	1.5385	0.0000	
7101	2.2222	2.2222	0.0000	0.0000	
7141	0.0000	0.0000	0.0000	0.0000	
2240	0.0000	0.0000	0.0000	0.0000	
12531	0.0000	0.0000	0.0000	0.0000	
12601	3.1250	1.5625	1.5625	0.0000	
18841	1.2658	1.2658	0.0000	0.0000	
6781	0.7576	0.7576	0.0000	0.0000	
10031	0.0000	0.0000	0.0000	0.0000	
10061	0.0000	0.0000	0.0000	0.0000	
10381	1.1905	1.1905	0.0000	0.0000	
12161	1.3889	1.3889	0.0000	0.0000	
12171	6.2500	6.2500	0.0000	0.0000	
5260	10.0000	10.0000	0.0000	0.0000	
12221	0.0000	0.0000	0.0000	0.0000	
12231	1.8519	1.8519	0.0000	0.0000	
4940	1.5873	1.5873	0.0000	0.0000	
12261	0.5495	0.0000	0.5495	0.0000	
4600	0.0000	0.0000	0.0000	0.0000	
4760	0.0000	0.0000	0.0000	0.0000	
5090	0.0000	0.0000	0.0000	0.0000	
5240	1.9608	0.0000	0.0000	1.9608	
5250	1.1765	0.0000	0.0000	1.1765	
5270	1.1111	0.0000	0.0000	1.1111	
5470	0.9132	0.0000	0.0000	0.9132	
12271	0.0000	0.0000	0.0000	0.0000	
12351	0.0000	0.0000	0.0000	0.0000	
12411	0.0000	0.0000	0.0000	0.0000	
12461	0.0000	0.0000	0.0000	0.0000	
12581	0.0000	0.0000	0.0000	0.0000	
12691	0.0000	0.0000	0.0000	0.0000	
5010	0.0000	0.0000	0.0000	0.0000	
5280	0.0000	0.0000	0.0000	0.0000	
5480	0.0000	0.0000	0.0000	0.0000	
5810	0.0000	0.0000	0.0000	0.0000	
12711	0.0000	0.0000	0.0000	0.0000	
12751	0.0000	0.0000	0.0000	0.0000	
12891	0.0000	0.0000	0.0000	0.0000	
5120	0.0000	0.0000	0.0000	0.0000	
5130	0.0000	0.0000	0.0000	0.0000	
13201	0.0000	0.0000	0.0000	0.0000	
13321	1.6667	1.6667	0.0000	0.0000	
13591	1.6393	1.6393	0.0000	0.0000	
17501	3.6145	0.0000	0.0000	3.6145	
3371	0.0000	0.0000	0.0000	0.0000	
3411	0.0000	0.0000	0.0000	0.0000	
1990	1.3333	1.3333	0.0000	0.0000	
3451	8.0000	8.0000	0.0000	0.0000	
1460	2.5000	2.5000	0.0000	0.0000	
9641	4.7619	4.7619	0.0000	0.0000	
15131	0.0000	0.0000	0.0000	0.0000	
15151	0.0000	0.0000	0.0000	0.0000	
15161	0.0000	0.0000	0.0000	0.0000	
6270	0.0000	0.0000	0.0000	0.0000	
15191	0.0000	0.0000	0.0000	0.0000	
6300	2.4096	0.0000	2.4096	0.0000	
19481	0.0000	0.0000	0.0000	0.0000	
19731	0.0000	0.0000	0.0000	0.0000	
21851	3.2258	3.2258	0.0000	0.0000	
7900	5.0000	5.0000	0.0000	0.0000	
541	0.0000	0.0000	0.0000	0.0000	
751	0.0000	0.0000	0.0000	0.0000	
6681	1.2195	0.0000	0.0000	0.0000	
6721	1.1628	1.1628	0.0000	0.0000	
6751	0.0000	0.0000	0.0000	0.0000	
6771	0.0000	0.0000	0.0000	0.0000	
12071	0.8403	0.8403	0.0000	0.0000	
12181	0.0000	0.0000	0.0000	0.0000	
12701	0.0000	0.0000	0.0000	0.0000	
17481	0.0000	0.0000	0.0000	0.0000	
3311	1.1236	0.5618	0.5618	0.0000	
3321	1.3699	0.0000	1.3699	0.0000	
3991	9.0909	6.0606	0.0000	3.0303	
4211	5.1282	2.5641	1.2821	1.2821	
4411	0.0000	0.0000	0.0000	0.0000	
4471	0.9346	0.0000	0.9346	0.0000	
4661	0.0000	0.0000	0.0000	0.0000	
4831	1.2346	0.0000	1.2346	0.0000	
4861	1.6529	0.0000	0.0000	0.0000	
4871	1.4493	0.0000	0.0000	1.4493	
4901	0.0000	0.0000	0.0000	0.0000	
4911	0.0000	0.0000	0.0000	0.0000	
5681	0.0000	0.0000	0.0000	0.0000	
5721	0.6579	0.6579	0.0000	0.0000	
1610	4.2194	1.6878	1.6878	0.8439	
5861	2.1739	0.0000	2.1739	0.0000	
9551	0.0000	0.0000	0.0000	0.0000	
10311	5.2632	0.0000	0.0000	5.2632	
10361	0.0000	0.0000	0.0000	0.0000	
15091	2.0270	2.0270	0.0000	0.0000	
19431	0.0000	0.0000	0.0000	0.0000	
19451	0.0000	0.0000	0.0000	0.0000	
19491	1.6393	0.0000	1.6393	0.0000	
19501	2.7778	2.7778	0.0000	0.0000	
19521	11.1111	11.1111	0.0000	0.0000	
19531	0.0000	0.0000	0.0000	0.0000	
19541	0.0000	0.0000	0.0000	0.0000	
7400	0.0000	0.0000	0.0000	0.0000	
19551	0.0000	0.0000	0.0000	0.0000	
19581	0.0000	0.0000	0.0000	0.0000	
7520	0.0000	0.0000	0.0000	0.0000	
7530	0.0000	0.0000	0.0000	0.0000	
20001	0.0000	0.0000	0.0000	0.0000	
20511	0.0000	0.0000	0.0000	0.0000	
7690	0.0000	0.0000	0.0000	0.0000	
20691	0.0000	0.0000	0.0000	0.0000	
531	0.0000	0.0000	0.0000	0.0000	
761	0.0000	0.0000	0.0000	0.0000	
6441	1.8519	0.0000	0.0000	1.8519	
8571	4.0000	2.0000	0.0000	2.0000	
8641	2.7778	2.7778	0.0000	0.0000	
8751	1.8519	1.8519	0.0000	0.0000	
8871	1.9231	0.0000	0.0000	1.9231	
9491	4.2553	0.0000	0.0000	4.2553	
9921	0.0000	0.0000	0.0000	0.0000	
10161	0.0000	0.0000	0.0000	0.0000	
10191	2.9412	0.0000	0.0000	2.9412	
10201	0.0000	0.0000	0.0000	0.0000	
10211	0.0000	0.0000	0.0000	0.0000	
10221	5.7143	0.0000	0.0000	5.7143	
10241	2.9412	0.0000	0.0000	2.9412	
10771	0.0000	0.0000	0.0000	0.0000	
10801	0.0000	0.0000	0.0000	0.0000	
10871	2.5641	2.5641	0.0000	0.0000	
11121	0.0000	0.0000	0.0000	0.0000	
11161	1.9231	0.0000	0.0000	1.9231	
11771	2.9851	1.4925	0.0000	1.4925	
21841	6.6667	0.0000	0.0000	3.3333	
22041	0.0000	0.0000	0.0000	0.0000	
22151	2.8571	2.8571	0.0000	0.0000	
12061	0.0000	0.0000	0.0000	0.0000	
12091	0.0000	0.0000	0.0000	0.0000	
12101	0.0000	0.0000	0.0000	0.0000	
12111	0.0000	0.0000	0.0000	0.0000	
12401	0.0000	0.0000	0.0000	0.0000	
13011	0.0000	0.0000	0.0000	0.0000	
14301	0.0000	0.0000	0.0000	0.0000	
14671	0.0000	0.0000	0.0000	0.0000	
14711	0.0000	0.0000	0.0000	0.0000	
17471	0.0000	0.0000	0.0000	0.0000	
3231	1.3699	1.3699	0.0000	0.0000	
9531	0.0000	0.0000	0.0000	0.0000	
9761	0.0000	0.0000	0.0000	0.0000	
15021	1.1765	1.1765	0.0000	0.0000	
15031	0.0000	0.0000	0.0000	0.0000	
15051	0.0000	0.0000	0.0000	0.0000	
6220	0.0000	0.0000	0.0000	0.0000	
6230	0.0000	0.0000	0.0000	0.0000	
6240	0.0000	0.0000	0.0000	0.0000	
6430	4.7619	0.0000	0.0000	4.7619	
15341	0.0000	0.0000	0.0000	0.0000	
6450	0.0000	0.0000	0.0000	0.0000	
15381	0.0000	0.0000	0.0000	0.0000	
15471	0.0000	0.0000	0.0000	0.0000	
15481	0.0000	0.0000	0.0000	0.0000	
6370	0.7194	0.0000	0.0000	0.7194	
6390	1.3812	1.1050	0.2762	0.0000	
16461	0.0000	0.0000	0.0000	0.0000	
19411	1.1834	0.0000	0.5917	0.5917	
19881	4.0541	0.0000	2.7027	1.3514	
7480	1.0811	0.0000	1.0811	0.0000	
19901	5.3476	0.0000	5.3476	0.0000	
19931	5.8824	5.8824	0.0000	0.0000	
20381	2.1277	0.0000	2.1277	0.0000	
521	4.5977	4.5977	0.0000	0.0000	
591	5.4688	5.4688	0.0000	0.0000	
901	0.0000	0.0000	0.0000	0.0000	
1571	3.3898	3.3898	0.0000	0.0000	
2341	0.0000	0.0000	0.0000	0.0000	
4331	2.7972	2.0979	0.6993	0.0000	
6331	2.1277	2.1277	0.0000	0.0000	
6341	0.0000	0.0000	0.0000	0.0000	
6481	0.0000	0.0000	0.0000	0.0000	
6661	4.6512	4.6512	0.0000	0.0000	
12041	1.0000	1.0000	0.0000	0.0000	
12081	4.0000	4.0000	0.0000	0.0000	
12121	0.0000	0.0000	0.0000	0.0000	
12191	2.0408	2.0408	0.0000	0.0000	
17361	0.0000	0.0000	0.0000	0.0000	
17421	0.0000	0.0000	0.0000	0.0000	
17441	0.0000	0.0000	0.0000	0.0000	
3221	0.7752	0.7752	0.0000	0.0000	
3421	3.4483	3.4483	0.0000	0.0000	
1450	0.0000	0.0000	0.0000	0.0000	
3441	1.1236	0.0000	1.1236	0.0000	
1240	1.6529	0.0000	1.6529	0.0000	
4011	0.0000	0.0000	0.0000	0.0000	
1280	3.3058	3.3058	0.0000	0.0000	
4141	2.1898	2.1898	0.0000	0.0000	
1200	2.7273	2.7273	0.0000	0.0000	
1250	3.2258	3.2258	0.0000	0.0000	
4381	1.6393	0.0000	0.0000	1.6393	
4541	0.0000	0.0000	0.0000	0.0000	
1260	1.4493	0.0000	1.4493	0.0000	
4611	0.3623	0.3623	0.0000	0.0000	
1270	1.0204	1.0204	0.0000	0.0000	
1300	1.6129	1.0753	0.5376	0.0000	
1700	0.0000	0.0000	0.0000	0.0000	
4631	0.0000	0.0000	0.0000	0.0000	
5171	1.0638	1.0638	0.0000	0.0000	
5231	2.1661	0.7220	1.4440	0.0000	
1490	2.1277	0.0000	2.1277	0.0000	
1500	6.4171	0.0000	6.4171	0.0000	
1580	0.0000	0.0000	0.0000	0.0000	
1680	0.0000	0.0000	0.0000	0.0000	
1860	3.3708	0.0000	3.3708	0.0000	
5491	1.1527	0.2882	0.2882	0.2882	
1570	0.9009	0.9009	0.0000	0.0000	
1780	0.0000	0.0000	0.0000	0.0000	
5551	0.9434	0.9434	0.0000	0.0000	
1710	2.2472	2.2472	0.0000	0.0000	
5561	0.0000	0.0000	0.0000	0.0000	
1770	0.0000	0.0000	0.0000	0.0000	
6141	0.0000	0.0000	0.0000	0.0000	
6511	0.0000	0.0000	0.0000	0.0000	
7061	1.6949	0.0000	0.0000	0.0000	
8331	0.0000	0.0000	0.0000	0.0000	
12971	0.7042	0.7042	0.0000	0.0000	
9501	0.0000	0.0000	0.0000	0.0000	
9721	0.0000	0.0000	0.0000	0.0000	
3530	8.3333	8.3333	0.0000	0.0000	
3580	0.0000	0.0000	0.0000	0.0000	
14991	0.0000	0.0000	0.0000	0.0000	
15141	4.0000	4.0000	0.0000	0.0000	
15281	3.0303	3.0303	0.0000	0.0000	
15711	0.0000	0.0000	0.0000	0.0000	
15861	0.0000	0.0000	0.0000	0.0000	
16301	0.0000	0.0000	0.0000	0.0000	
6750	0.0000	0.0000	0.0000	0.0000	
19371	0.0000	0.0000	0.0000	0.0000	
19391	2.9851	1.4925	1.4925	0.0000	
511	0.0000	0.0000	0.0000	0.0000	
571	2.0408	0.0000	0.0000	2.0408	
2421	2.7778	0.0000	0.0000	0.0000	
6261	2.1739	2.1739	0.0000	0.0000	
12031	8.1395	3.4884	4.6512	0.0000	
13001	4.1667	4.1667	0.0000	0.0000	
18151	2.7778	0.0000	2.7778	0.0000	
18241	1.0753	0.0000	0.0000	1.0753	
19321	2.7322	2.7322	0.0000	0.0000	
19381	0.4608	0.0000	0.4608	0.0000	
7410	1.4286	1.4286	0.0000	0.0000	
17351	11.2903	3.2258	6.4516	1.6129	
17811	0.0000	0.0000	0.0000	0.0000	
20771	0.5208	0.5208	0.0000	0.0000	
3191	2.4390	2.4390	0.0000	0.0000	
9401	0.0000	0.0000	0.0000	0.0000	
9631	0.0000	0.0000	0.0000	0.0000	
9771	2.8846	0.9615	1.9231	0.0000	
9791	5.2632	5.2632	0.0000	0.0000	
3900	0.9804	0.0000	0.9804	0.0000	
14941	2.8090	2.8090	0.0000	0.0000	
15061	1.8576	0.6192	0.3096	0.9288	
15071	0.5282	0.1761	0.3521	0.0000	
15081	0.0000	0.0000	0.0000	0.0000	
19361	5.7692	0.0000	3.8462	0.0000	
461	0.0000	0.0000	0.0000	0.0000	
491	0.0000	0.0000	0.0000	0.0000	
781	0.0000	0.0000	0.0000	0.0000	
6211	2.6087	0.8696	0.0000	0.0000	
6601	0.0000	0.0000	0.0000	0.0000	
6641	2.2222	0.0000	2.2222	0.0000	
7001	0.0000	0.0000	0.0000	0.0000	
2060	1.1765	0.0000	1.1765	0.0000	
2260	3.6364	0.0000	0.0000	1.8182	
7421	1.7241	1.7241	0.0000	0.0000	
2280	1.5385	0.0000	0.7692	0.7692	
7741	0.0000	0.0000	0.0000	0.0000	
8841	0.0000	0.0000	0.0000	0.0000	
13491	0.0000	0.0000	0.0000	0.0000	
13691	0.7143	0.7143	0.0000	0.0000	
14001	1.0526	1.0526	0.0000	0.0000	
16701	1.5625	0.7812	0.0000	0.7812	
7150	0.0000	0.0000	0.0000	0.0000	
17121	1.7544	0.8772	0.8772	0.0000	
7340	0.0000	0.0000	0.0000	0.0000	
17681	2.5974	2.5974	0.0000	0.0000	
19231	2.4272	0.4854	0.9709	0.9709	
19301	0.0000	0.0000	0.0000	0.0000	
12011	2.0979	0.6993	1.3986	0.0000	
12051	0.0000	0.0000	0.0000	0.0000	
13351	3.5088	0.0000	3.5088	0.0000	
17341	3.6364	1.8182	1.8182	0.0000	
2921	0.0000	0.0000	0.0000	0.0000	
3271	0.0000	0.0000	0.0000	0.0000	
9351	0.0000	0.0000	0.0000	0.0000	
9361	1.1364	1.1364	0.0000	0.0000	
9391	2.2222	2.2222	0.0000	0.0000	
9441	0.0000	0.0000	0.0000	0.0000	
9451	0.0000	0.0000	0.0000	0.0000	
14881	1.4085	1.4085	0.0000	1.4085	
14891	1.7241	1.7241	0.0000	0.0000	
14901	0.0000	0.0000	0.0000	0.0000	
6160	0.0000	0.0000	0.0000	0.0000	
15241	0.9174	0.0000	0.9174	0.0000	
19211	0.9398	0.3759	0.0000	0.5639	
19291	1.1299	0.8475	0.1883	0.0000	
7350	1.9841	1.1905	0.5952	0.1984	
421	0.0000	0.0000	0.0000	0.0000	
791	0.0000	0.0000	0.0000	0.0000	
2781	0.0000	0.0000	0.0000	0.0000	
690	0.0000	0.0000	0.0000	0.0000	
720	0.0000	0.0000	0.0000	0.0000	
850	0.5291	0.0000	0.0000	0.0000	
920	1.4493	1.4493	0.0000	0.0000	
930	0.4545	0.0000	0.0000	0.4545	
3101	0.0000	0.0000	0.0000	0.0000	
3151	0.0000	0.0000	0.0000	0.0000	
8291	0.0000	0.0000	0.0000	0.0000	
8391	2.1053	2.1053	0.0000	0.0000	
3670	0.0000	0.0000	0.0000	0.0000	
6051	0.9615	0.0000	0.9615	0.0000	
6111	5.0000	2.8571	1.4286	0.7143	
6491	2.7027	0.0000	2.7027	0.0000	
11981	0.0000	0.0000	0.0000	0.0000	
12001	8.3333	8.3333	0.0000	0.0000	
12281	0.0000	0.0000	0.0000	0.0000	
12881	2.7027	2.7027	0.0000	0.0000	
12911	8.1395	8.1395	0.0000	0.0000	
13101	0.0000	0.0000	0.0000	0.0000	
13211	0.0000	0.0000	0.0000	0.0000	
17321	0.0000	0.0000	0.0000	0.0000	
2631	3.6145	1.8072	0.6024	1.2048	
11941	1.3245	1.3245	0.0000	0.0000	
11951	0.0000	0.0000	0.0000	0.0000	
9281	0.0000	0.0000	0.0000	0.0000	
9381	3.8462	3.8462	0.0000	0.0000	
9731	2.0408	2.0408	0.0000	0.0000	
9821	0.0000	0.0000	0.0000	0.0000	
14851	0.0000	0.0000	0.0000	0.0000	
15121	0.0000	0.0000	0.0000	0.0000	
6280	0.0000	0.0000	0.0000	0.0000	
6290	0.0000	0.0000	0.0000	0.0000	
15171	0.0000	0.0000	0.0000	0.0000	
19201	2.7523	2.7523	0.0000	0.0000	
19221	2.1505	2.1505	0.0000	0.0000	
7360	0.7692	0.0000	0.3846	0.3846	
7380	0.9662	0.0000	0.4831	0.4831	
7390	1.2048	0.0000	1.2048	0.0000	
7420	1.2048	1.2048	0.0000	0.0000	
7450	0.0000	0.0000	0.0000	0.0000	
19311	0.0000	0.0000	0.0000	0.0000	
19331	4.1667	4.1667	0.0000	0.0000	
19341	0.0000	0.0000	0.0000	0.0000	
19351	0.0000	0.0000	0.0000	0.0000	
19421	0.0000	0.0000	0.0000	0.0000	
19471	2.3810	1.5873	0.0000	0.7937	
19861	1.9802	1.4851	0.0000	0.4950	
7460	0.0000	0.0000	0.0000	0.0000	
381	0.0000	0.0000	0.0000	0.0000	
831	0.0000	0.0000	0.0000	0.0000	
1001	3.4483	3.4483	0.0000	0.0000	
3571	0.0000	0.0000	0.0000	0.0000	
3621	0.0000	0.0000	0.0000	0.0000	
7251	0.0000	0.0000	0.0000	0.0000	
5961	1.2346	1.2346	0.0000	0.0000	
5981	0.0000	0.0000	0.0000	0.0000	
1890	0.0000	0.0000	0.0000	0.0000	
6061	0.6289	0.6289	0.0000	0.0000	
6101	0.0000	0.0000	0.0000	0.0000	
6311	1.7422	0.0000	0.3484	1.0453	
6321	2.4390	0.0000	0.4065	0.0000	
7071	1.2195	0.0000	0.0000	1.2195	
7191	1.0309	0.0000	1.0309	0.0000	
7221	0.0000	0.0000	0.0000	0.0000	
7411	0.9009	0.9009	0.0000	0.0000	
8271	1.7483	1.0490	0.3497	0.3497	
11971	0.0000	0.0000	0.0000	0.0000	
17291	0.9756	0.9756	0.0000	0.0000	
17311	0.0000	0.0000	0.0000	0.0000	
17331	0.0000	0.0000	0.0000	0.0000	
17431	0.0000	0.0000	0.0000	0.0000	
17451	0.0000	0.0000	0.0000	0.0000	
17531	0.0000	0.0000	0.0000	0.0000	
17551	0.0000	0.0000	0.0000	0.0000	
17571	1.4493	0.0000	1.4493	0.0000	
17641	0.0000	0.0000	0.0000	0.0000	
17781	0.0000	0.0000	0.0000	0.0000	
17791	0.0000	0.0000	0.0000	0.0000	
7060	0.0000	0.0000	0.0000	0.0000	
17951	0.0000	0.0000	0.0000	0.0000	
18311	0.0000	0.0000	0.0000	0.0000	
2381	2.3569	1.6835	0.6734	0.0000	
4171	2.4390	2.4390	0.0000	0.0000	
1330	0.0000	0.0000	0.0000	0.0000	
1440	0.0000	0.0000	0.0000	0.0000	
1510	0.0000	0.0000	0.0000	0.0000	
1650	0.0000	0.0000	0.0000	0.0000	
1900	0.0000	0.0000	0.0000	0.0000	
4261	0.0000	0.0000	0.0000	0.0000	
1320	4.0000	4.0000	0.0000	0.0000	
4271	6.6667	6.6667	0.0000	0.0000	
1150	4.6875	4.6875	0.0000	0.0000	
1730	0.0000	0.0000	0.0000	0.0000	
1920	6.8966	0.0000	3.4483	3.4483	
4080	1.8349	0.9174	0.9174	0.0000	
4321	0.9346	0.9346	0.0000	0.0000	
1160	0.0000	0.0000	0.0000	0.0000	
4681	6.5217	3.6232	2.8986	0.0000	
1310	3.2000	2.4000	0.0000	0.8000	
1560	1.7544	0.0000	0.0000	1.7544	
4701	0.0000	0.0000	0.0000	0.0000	
4961	0.0000	0.0000	0.0000	0.0000	
5011	0.0000	0.0000	0.0000	0.0000	
5521	0.0000	0.0000	0.0000	0.0000	
5771	0.0000	0.0000	0.0000	0.0000	
5791	0.0000	0.0000	0.0000	0.0000	
5901	0.0000	0.0000	0.0000	0.0000	
6011	1.0870	0.0000	0.0000	1.0870	
6191	0.0000	0.0000	0.0000	0.0000	
6371	2.7027	0.0000	2.7027	0.0000	
7791	0.0000	0.0000	0.0000	0.0000	
2480	14.2857	0.0000	14.2857	0.0000	
8021	0.0000	0.0000	0.0000	0.0000	
8521	0.0000	0.0000	0.0000	0.0000	
8611	4.6512	4.6512	0.0000	0.0000	
9251	1.0101	1.0101	0.0000	0.0000	
9271	0.0000	0.0000	0.0000	0.0000	
14741	0.8439	0.0000	0.0000	0.8439	
14801	0.9709	0.0000	0.9709	0.0000	
14841	1.4599	0.7299	0.0000	0.7299	
15321	0.0000	0.0000	0.0000	0.0000	
15601	3.1746	0.0000	0.0000	3.1746	
16841	3.7037	0.0000	0.0000	0.0000	
19171	2.1739	0.0000	2.1739	0.0000	
291	1.0309	0.0000	0.0000	0.0000	
341	0.0000	0.0000	0.0000	0.0000	
30	2.3810	2.3810	0.0000	0.0000	
40	1.9802	1.9802	0.0000	0.0000	
431	0.0000	0.0000	0.0000	0.0000	
441	1.6949	0.8475	0.8475	0.0000	
801	0.0000	0.0000	0.0000	0.0000	
1051	2.3256	2.3256	0.0000	0.0000	
3691	0.0000	0.0000	0.0000	0.0000	
7381	0.0000	0.0000	0.0000	0.0000	
5951	4.0000	4.0000	0.0000	0.0000	
6151	0.0000	0.0000	0.0000	0.0000	
11911	0.9259	0.0000	0.0000	0.9259	
17231	0.0000	0.0000	0.0000	0.0000	
17261	0.0000	0.0000	0.0000	0.0000	
17271	0.0000	0.0000	0.0000	0.0000	
17301	0.0000	0.0000	0.0000	0.0000	
17461	0.0000	0.0000	0.0000	0.0000	
17491	0.0000	0.0000	0.0000	0.0000	
17591	0.0000	0.0000	0.0000	0.0000	
2171	0.0000	0.0000	0.0000	0.0000	
2691	1.0152	0.5076	0.5076	0.0000	
800	0.0000	0.0000	0.0000	0.0000	
2711	0.0000	0.0000	0.0000	0.0000	
2771	0.3704	0.0000	0.3704	0.0000	
9211	1.6611	0.6645	0.6645	0.3322	
9481	1.2048	1.2048	0.0000	0.0000	
9541	3.3113	1.9868	0.6623	0.0000	
9681	0.0000	0.0000	0.0000	0.0000	
4250	3.0303	1.5152	0.0000	1.5152	
9701	3.0612	2.0408	1.0204	0.0000	
3450	3.4884	0.0000	1.1628	1.1628	
9881	0.4950	0.0000	0.4950	0.0000	
9901	1.6949	0.0000	1.6949	0.0000	
10981	0.4785	0.0000	0.0000	0.4785	
4750	2.6667	2.6667	0.0000	0.0000	
11171	2.7778	2.7778	0.0000	0.0000	
11231	3.4884	1.1628	2.3256	0.0000	
11281	0.7937	0.0000	0.7937	0.0000	
12641	0.8696	0.4348	0.0000	0.4348	
14681	2.5000	0.0000	0.0000	2.5000	
19081	1.2987	0.0000	0.0000	0.0000	
20141	2.3256	2.3256	0.0000	0.0000	
20201	2.5105	0.4184	1.6736	0.4184	
20351	0.0000	0.0000	0.0000	0.0000	
7610	0.0000	0.0000	0.0000	0.0000	
7620	0.0000	0.0000	0.0000	0.0000	
7680	0.0000	0.0000	0.0000	0.0000	
20521	7.4074	0.0000	7.4074	0.0000	
281	0.0000	0.0000	0.0000	0.0000	
941	1.2987	0.0000	1.2987	0.0000	
971	1.5152	0.0000	0.0000	1.5152	
