ID	QMARKS	PERIOD	APOSTRO	COLON	QUOTE	QMARK	SEMIC	COMMA	EXCLAM	PARENTH	ALLPCT	DASH	OTHERP	
9151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	20.0000	0.0000	0.0000	
9181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.3333	133.3333	0.0000	166.6667	0.0000	0.0000	
9321	0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	10.0000	0.0000	30.0000	0.0000	10.0000	
9421	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	40.0000	0.0000	20.0000	
9571	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	40.0000	0.0000	20.0000	
9591	0.0000	11.1111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	0.0000	
9931	50.0000	5.8824	0.0000	0.0000	0.0000	5.8824	0.0000	5.8824	0.0000	0.0000	23.5294	0.0000	5.8824	
3570	0.0000	5.4545	0.0000	0.0000	0.0000	0.0000	0.0000	1.8182	0.0000	0.0000	7.2727	0.0000	0.0000	
4030	0.0000	5.1020	0.0000	0.0000	0.0000	0.0000	0.0000	2.0408	0.0000	0.0000	10.2041	1.0204	2.0408	
9971	0.0000	33.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.3333	0.0000	0.0000	
10001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.3333	16.6667	0.0000	66.6667	0.0000	16.6667	
10261	0.0000	11.4286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.4286	0.0000	0.0000	
10621	0.0000	3.3333	3.3333	0.0000	0.0000	0.0000	0.0000	3.3333	3.3333	0.0000	20.0000	3.3333	3.3333	
10731	0.0000	5.2632	0.0000	2.6316	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.7895	5.2632	2.6316	
11031	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	0.0000	3.8462	7.6923	0.0000	19.2308	0.0000	0.0000	
11081	0.0000	3.8462	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.6923	0.0000	11.5385	0.0000	0.0000	
11871	50.0000	3.1250	3.1250	0.0000	0.0000	3.1250	0.0000	0.0000	0.0000	0.0000	21.8750	3.1250	9.3750	
4260	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	20.0000	4.0000	0.0000	
4310	0.0000	5.7143	0.0000	0.0000	0.0000	0.0000	0.0000	2.8571	0.0000	0.0000	14.2857	0.0000	5.7143	
4540	0.0000	2.0000	2.0000	4.0000	0.0000	0.0000	0.0000	6.0000	2.0000	0.0000	20.0000	0.0000	4.0000	
4580	0.0000	7.6923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.6923	0.0000	0.0000	
5820	0.0000	6.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.6667	0.0000	0.0000	
12431	0.0000	4.4444	3.3333	1.1111	0.0000	0.0000	0.0000	7.7778	1.1111	0.0000	18.8889	0.0000	1.1111	
4790	0.0000	3.7037	3.7037	1.8519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.9630	1.8519	1.8519	
15221	0.0000	150.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	200.0000	0.0000	50.0000	
13161	0.0000	3.9062	0.0000	5.4688	0.0000	0.0000	0.0000	3.9062	0.7812	2.3438	25.0000	6.2500	2.3438	
