,ID,COM,COMO,CON,CURSO,DEL,EST,GRACIA,GREI,MUCHA,PARA,PERO,POR,QUE,REPUT,STAT,THANK_x,THAT_x,THE_x,TODO,YOU,ACCEPT,ANONYM,CHALLENG,CODE,CONSIDER,DATE,DISAGRE,DISAPPOINT,EXERCIS,EXPRESS,FRUSTRAT,GET,HATE,LESS,NECESSARILI,NOT_x,PERHAP,SIMPLI,TURN,WHITE,AGRE,AMAZ,CAN_x,CATHI,GREAT,HREF_x,HTTP_x,MUCH,NAME,NOT_y,ORG_x,PAGE,POMERANTZ,PROBLEM_x,QUESTION_x,TARGET_x,THANK_y,THE_y,TITL,WHICH,001,APOLOG,APPAR,BEEN,CAUS,CREDIT,ENCOUNT,FIX,HOMEWORK_x,INSTEAD,ISSU_x,NOW,PLAYER,REMOV,RESOLV,SCORE,SINCER,SORRI,SUBMIT,UPDAT,ADDIT,BROWSER,CHROME,DETAIL,ERROR,FACTUAL,FIREFOX,HOMEWORK_y,ISSU_y,MESSAG,MISTAK,OMIT,PROBLEM_y,QUESTION_y,QUIZ,STRONG,SUBMISS,TYPE,TYPO,WINDOW,CONTENT,DEFIN,DEPEND,DESCRIB,ELEMENT,EXAMPL,FORMAT,HREF_y,HTTP_y,MEAN,META,NOT,OBJECT,ORG_y,SCHEME,TAG,TARGET_y,THANK,THAT_y,VOCABULARI,ANI,ANYBODI,ANYON,CAN_y,DOE,EMAIL,HOW,KNOW,NOTE,ONTOLOG,QUESTION,RECIP,REGARD,TAKE,THOUGHT,WHAT,WHERE,WHY,WONDER,WOULD,ASSENT,ANXIETY,EMOTICONS,POSITIVE EMOTION,AFFECTIVE PROCESSES,ANGER,NEGATIVE EMOTION,SADNESS,INSTRUCTOR,INSIGHT,INCLUSION,CAUSATION,INHIBITION,DISCREPANCY,TENTATIVENESS,COGNITIVE PROCESSES,EXCLUSION,CERTAINTY,FIRST,PREV,AVG,MIN,MAX,STDEV,RELIGION,LEISURE,ACHIEVEMENT,HOME,WORK,MONEY,DEATH,DAYS,HOURS,MINUTES,TOTAL PRON,AUXILIARY VERBS,1ST SINGULAR,3RD PLURAL,UNIQUE,NUMBERS,PREPOSITIONS,TOTAL 2ND,CONJUNCTIONS,ARTICLES,SWEAR WORDS,ABBREVIATIONS,1ST PLURAL,FUNCTION WORDS,3RD SINGULAR,SIXLTR,FUTURE TENSE,PERSONAL PRON,QUANTIFIERS,WPS,PRESENT TENSE,NEGATIONS,IMPERSONAL PRON,ADVERBS,PAST TENSE,COMMON VERBS,LINKS,ABSOLUTE_MOD,RELATIVE_MOD,PERCEPTUAL PROCESSES,SEEING,HEARING,FEELING,ABSOLUTE_POSIT,RELATIVE_POSIT,POST,QMARKS,PERIOD,APOSTRO,COLON,QUOTE,QMARK,SEMIC,COMMA,EXCLAM,PARENTH,ALLPCT,DASH,OTHERP,ABSOLUTE_POS,RELATIVE_POS,ABSOLUTE_NEG,RELATIVE_NEG,FAMILY,SOCIAL PROCESSES,FRIENDS,HUMANS,DIC,FILLERS,VOTES
2142,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0909,9.0909,0.0,0.0,0.0,0,0.0,4.5455,4.5455,0.0,4.5455,9.0909,22.7273,0.0,0.0,0.0782,0.0107,0.0444,0.0107,0.0782,0.0477,0.0,0.0,0.0,0.0,13.6364,0.0,0.0,10.0,222.0,13296.0,9.0909,18.1818,0.0,0.0,100.0,0.0,9.0909,0.0,4.5455,4.5455,0.0,0.0,0.0,59.0909,0.0,31.8182,4.5455,0.0,13.6364,22.0,9.0909,0.0,9.0909,0.0,4.5455,22.7273,0,1.0,0.0455,0.0,0.0,0.0,0.0,3.0,0.4286,1,0.0,4.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5455,0.0,0.0,1.0,0.0455,1.0,0.0455,0.0,0.0,0.0,0.0,90.9091,0.0,2
2143,21391,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2195,1.2195,0.0,0.0,0.0,0,2.439,3.6585,1.2195,0.0,0.0,2.439,14.6341,3.6585,1.2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2195,1.2195,0.0,7.3171,0.0,0.0,6.0,121.0,7253.0,12.1951,3.6585,2.439,0.0,85.3659,7.3171,10.9756,1.2195,4.878,6.0976,0.0,0.0,2.439,41.4634,0.0,17.0732,0.0,6.0976,0.0,16.4,4.878,1.2195,6.0976,2.439,2.439,7.3171,1,0.0,0.0,1.2195,0.0,1.2195,0.0,1.0,0.25,1,40.0,7.3171,0.0,1.2195,0.0,2.439,0.0,6.0976,1.2195,0.0,39.0244,12.1951,8.5366,0.0,0.0,0.0,0.0,0.0,17.0732,0.0,0.0,74.3902,0.0,1
2144,19941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8772,0.0,0.0,11.4035,11.4035,0.0,0.0,0.0,0,1.7544,5.2632,2.6316,0.8772,2.6316,1.7544,14.0351,0.0,0.0,0.121,0.1408,0.1018,0.0173,0.1748,0.0402,0.8772,0.8772,1.7544,0.0,8.7719,0.0,0.0,5.0,104.0,6191.0,11.4035,11.4035,4.386,0.0,66.6667,0.0,16.6667,0.0,8.7719,8.7719,0.0,0.0,0.0,57.0175,0.0,20.1754,0.0,4.386,1.7544,19.0,7.8947,0.0,7.0175,3.5088,6.1404,16.6667,0,3.0,0.0248,0.8772,0.0,0.0,0.0,25.0,0.2551,1,0.0,5.2632,2.6316,0.0,0.0,0.0,0.0,1.7544,0.0,0.0,9.6491,0.0,0.0,8.0,0.0661,8.0,0.0661,0.0,0.8772,0.8772,0.0,86.8421,0.0,6
2145,18491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.3103,4.3103,0.0,0.0,0.0,0,8.6207,3.4483,0.8621,0.0,2.5862,4.3103,19.8276,0.8621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8621,1.7241,0.0,6.0345,0.8621,0.0,6.0,139.0,8336.0,12.069,12.069,7.7586,0.0,79.3103,0.0,12.931,0.0,6.8966,6.0345,0.0,0.0,0.0,51.7241,0.0,20.6897,1.7241,7.7586,0.0,14.5,8.6207,0.0,4.3103,6.8966,2.5862,16.3793,0,4.0,0.0294,0.8621,0.8621,0.0,0.0,1.0,1.0,1,12.5,6.8966,6.8966,0.0,0.0,0.8621,0.0,6.0345,0.0,0.0,23.2759,0.0,2.5862,2.0,0.0147,2.0,0.0147,0.0,7.7586,0.0,2.5862,82.7586,0.0,0
2146,4630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.031,0.7438,0.1582,0.0128,0.7438,0.1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,165.0,9869.0,10.0,0.0,0.0,0.0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.75,0,0.0,10.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,50.0,0.0,0
2147,17041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6393,3.2787,0.0,1.6393,0.0,0,4.918,3.2787,1.6393,0.0,1.6393,4.918,29.5082,14.7541,3.2787,0.3043,0.1436,0.1898,0.1255,0.3043,0.0804,0.0,0.0,1.6393,0.0,1.6393,0.0,0.0,7.0,168.0,10061.0,19.6721,8.1967,3.2787,3.2787,81.9672,0.0,9.8361,4.918,11.4754,3.2787,0.0,0.0,0.0,65.5738,0.0,19.6721,0.0,11.4754,6.5574,15.25,8.1967,3.2787,8.1967,6.5574,3.2787,13.1148,0,1.0,0.0149,0.0,0.0,0.0,0.0,5.0,0.625,1,0.0,9.8361,6.5574,0.0,0.0,0.0,0.0,1.6393,0.0,0.0,18.0328,0.0,0.0,1.0,0.0149,1.0,0.0149,0.0,14.7541,0.0,0.0,83.6066,0.0,1
2148,15591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9231,2.8846,0.0,0.9615,0.0,0,0.9615,1.9231,1.9231,0.9615,1.9231,4.8077,14.4231,5.7692,0.0,0.1275,0.1808,0.1944,0.1275,0.2839,0.0652,0.0,0.0,3.8462,0.0,9.6154,0.9615,0.0,5.0,103.0,6136.0,14.4231,11.5385,1.9231,0.9615,59.6154,0.0,11.5385,7.6923,11.5385,12.5,0.0,0.0,0.0,68.2692,0.0,12.5,0.9615,10.5769,2.8846,34.6667,8.6538,1.9231,3.8462,4.8077,1.9231,13.4615,0,1.0,0.0094,2.8846,0.0,0.0,2.8846,5.0,0.5,1,0.0,2.8846,0.9615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8462,0.0,0.0,6.0,0.0566,6.0,0.0566,0.0,8.6538,0.0,0.0,96.1538,0.0,3
2149,14141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.4516,3.2258,3.2258,0.0,0.0,6.4516,22.5806,9.6774,0.0,0.0866,0.0577,0.1881,0.0057,0.7828,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,3021.0,9.6774,16.129,0.0,0.0,87.0968,0.0,3.2258,0.0,9.6774,6.4516,0.0,0.0,3.2258,48.3871,0.0,25.8065,0.0,3.2258,0.0,7.75,16.129,3.2258,6.4516,6.4516,3.2258,22.5806,1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.6471,1,100.0,3.2258,0.0,0.0,6.4516,12.9032,0.0,3.2258,0.0,0.0,25.8065,0.0,0.0,2.0,0.0526,2.0,0.0526,0.0,6.4516,0.0,0.0,61.2903,0.0,0
2150,3570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8182,1.8182,0.0,0.0,0.0,0,0.0,14.5455,1.8182,1.8182,0.0,0.0,20.0,0.0,0.0,0.2851,0.1239,0.0838,0.0,0.2851,0.0753,0.0,3.6364,0.0,0.0,5.4545,0.0,0.0,5.0,107.0,6420.0,3.6364,1.8182,3.6364,0.0,74.5455,3.6364,21.8182,0.0,7.2727,10.9091,0.0,0.0,0.0,49.0909,0.0,16.3636,0.0,3.6364,3.6364,27.5,7.2727,0.0,0.0,0.0,0.0,7.2727,0,0.0,0.0,3.6364,1.8182,0.0,1.8182,39.0,0.6964,0,0.0,5.4545,0.0,0.0,0.0,0.0,0.0,1.8182,0.0,0.0,7.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6364,0.0,0.0,74.5455,0.0,3
2151,12691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7544,1.7544,0.0,0.0,0.0,0,5.2632,1.7544,1.7544,0.0,1.7544,5.2632,21.0526,1.7544,3.5088,0.0512,0.0205,0.0554,0.0004,0.1972,0.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,148.0,8871.0,5.2632,3.5088,3.5088,0.0,68.4211,12.2807,1.7544,0.0,3.5088,3.5088,0.0,0.0,0.0,19.2982,0.0,24.5614,0.0,3.5088,1.7544,14.25,3.5088,0.0,1.7544,0.0,3.5088,7.0175,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.625,1,0.0,12.2807,1.7544,5.2632,28.0702,0.0,0.0,7.0175,0.0,0.0,92.9825,3.5088,35.0877,3.0,0.0319,3.0,0.0319,0.0,7.0175,0.0,0.0,38.5965,0.0,1
2152,6390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.2762,0.0,0.0,2.2099,2.4862,0.2762,0.2762,0.0,0,4.9724,4.4199,3.3149,0.5525,3.0387,3.8674,25.4144,3.0387,1.9337,0.2797,0.1444,0.106,0.0366,0.2797,0.0656,0.0,0.2762,1.9337,0.0,3.5912,0.5525,0.0,6.0,123.0,7329.0,14.3646,6.6298,6.0773,0.0,48.895,1.105,16.8508,0.5525,4.9724,10.221,0.0,0.0,0.5525,60.4972,0.0,17.9558,0.5525,7.1823,2.7624,120.6667,10.221,1.3812,7.1823,3.5912,0.5525,11.8785,0,5.0,0.0127,1.3812,1.105,0.2762,0.0,14.0,0.9333,0,0.0,3.0387,0.2762,0.0,0.0,0.0,0.0,1.9337,0.0,0.0,10.221,0.2762,4.6961,9.0,0.0127,9.0,0.0127,0.0,3.8674,0.0,0.5525,86.7403,0.0,2
2153,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6667,16.6667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0958,0.0492,0.0025,0.0958,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,133.0,7921.0,33.3333,0.0,0.0,0.0,100.0,0.0,0.0,16.6667,0.0,0.0,0.0,0.0,0.0,33.3333,0.0,0.0,0.0,16.6667,0.0,3.0,16.6667,0.0,16.6667,0.0,0.0,16.6667,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0,0.0,16.6667,50.0,0.0,0.0,0.0,0.0,0.0,16.6667,0.0,83.3333,0.0,0.0,1.0,0.0133,1.0,0.0133,0.0,16.6667,0.0,0.0,50.0,0.0,0
